types,uri,prefLabel,notations,altLabels,definition,exactMatches,inScheme,topConceptOf,isSubjectOfs,collections,casNumbers,inchi,iupacName,pubchem,smiles,formula,vmmParameterIds,seeAlso,inchikey
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DTGDZMYNKLTSKC-UHFFFAOYSA-N,5-cholestene,5choletne,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,570-74-1,"InChI=1S/C27H46/c1-19(2)9-8-10-20(3)23-14-15-24-22-13-12-21-11-6-7-17-26(21,4)25(22)16-18-27(23,24)5/h12,19-20,22-25H,6-11,13-18H2,1-5H3","10,13-dimethyl-17-(6-methylheptan-2-yl)-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene",11300,CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCCC4)C)C,C27H46,,https://pubchem.ncbi.nlm.nih.gov/compound/11300,InChIKey=DTGDZMYNKLTSKC-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DTGKSKDOIYIVQL-UHFFFAOYSA-N,borneol,bornol,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,507-70-0|10385-78-1,"InChI=1S/C10H18O/c1-9(2)7-4-5-10(9,3)8(11)6-7/h7-8,11H,4-6H2,1-3H3","1,7,7-trimethylbicyclo[2.2.1]heptan-6-ol",64685,CC1(C2CCC1(C(C2)O)C)C,C10H18O,,https://pubchem.ncbi.nlm.nih.gov/compound/64685,InChIKey=DTGKSKDOIYIVQL-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DTMRKGRREZAYAP-UHFFFAOYSA-N,"2,2',3,3',4,4',5,5'-octachloorbifenyl",PCB194,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,35694-08-7,InChI=1S/C12H2Cl8/c13-5-1-3(7(15)11(19)9(5)17)4-2-6(14)10(18)12(20)8(4)16/h1-2H,"1,2,3,4-tetrachloro-5-(2,3,4,5-tetrachlorophenyl)benzene",37251,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C2=CC(=C(C(=C2Cl)Cl)Cl)Cl,C12H2Cl8,,https://pubchem.ncbi.nlm.nih.gov/compound/37251,InChIKey=DTMRKGRREZAYAP-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DTOSIQBPPRVQHS-IUQGRGSQSA-N,alfa-linoleenzuur,alnlzr,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,1955-33-5|463-40-1|28290-79-1|85392-75-2,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3+,7-6+,10-9+","['Octadeca-9,12,15-trienoic acid', '(9E,12E,15E)-octadeca-9,12,15-trienoic acid']",5282822,CCC=CCC=CCC=CCCCCCCCC(=O)O,C18H30O2,,https://pubchem.ncbi.nlm.nih.gov/compound/5282822,InChIKey=DTOSIQBPPRVQHS-IUQGRGSQSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DTQVDTLACAAQTR-UHFFFAOYSA-N,trifluorazijnzuur,TFHAc,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,76-05-1,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)","2,2,2-trifluoroacetic acid",6422,C(=O)(C(F)(F)F)O,C2HF3O2,,https://pubchem.ncbi.nlm.nih.gov/compound/6422,InChIKey=DTQVDTLACAAQTR-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DUBNHZYBDBBJHD-UHFFFAOYSA-L,ziram,zirm,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,8070-07-3|19488-81-4|14460-20-9|12768-61-5|98391-07-2|31300-71-7|137-30-4|111922-61-3|14459-91-7|17125-91-6|8059-74-3|50933-80-7|12773-04-5|55870-88-7,"InChI=1S/2C3H7NS2.Zn/c2*1-4(2)3(5)6;/h2*1-2H3,(H,5,6);/q;;+2/p-2",zinc dimethylaminomethanedithioate,8722,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],C6H12N2S4Zn,,https://pubchem.ncbi.nlm.nih.gov/compound/8722,InChIKey=DUBNHZYBDBBJHD-UHFFFAOYSA-L
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DUEPRVBVGDRKAG-UHFFFAOYSA-N,carbofuran,carbfrn,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,1563-66-2,"InChI=1S/C12H15NO3/c1-12(2)7-8-5-4-6-9(10(8)16-12)15-11(14)13-3/h4-6H,7H2,1-3H3,(H,13,14)","(2,2-dimethyl-3H-1-benzofuran-7-yl) N-methylcarbamate",2566,CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C,C12H15NO3,,https://pubchem.ncbi.nlm.nih.gov/compound/2566,InChIKey=DUEPRVBVGDRKAG-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DUFVKSUJRWYZQP-UHFFFAOYSA-N,fosthiazaat,fostazt,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,98886-44-3,"InChI=1S/C9H18NO3PS2/c1-4-8(3)16-14(12,13-5-2)10-6-7-15-9(10)11/h8H,4-7H2,1-3H3","3-(butan-2-ylsulfanyl-ethoxyphosphoryl)-1,3-thiazolidin-2-one",91758,CCC(C)SP(=O)(N1CCSC1=O)OCC,C9H18NO3PS2,,https://pubchem.ncbi.nlm.nih.gov/compound/91758,InChIKey=DUFVKSUJRWYZQP-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DURPTKYDGMDSBL-UHFFFAOYSA-N,di-n-butylether,,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,"LUC/IV/008, LUC/IV/011, LUC/IV/000VLAR II bijl. 4.4.2 'dibutylether'",https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/lucht,142-96-1,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",1-Butoxybutane,8909,CCCCOCCCC,C8H18O,,https://pubchem.ncbi.nlm.nih.gov/compound/8909,InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DUZVBQWEFKXWJM-UHFFFAOYSA-M,haloxyfop,halOxfp,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,69806-34-4|69806-86-6,"InChI=1S/C15H11ClF3NO4.Na/c1-8(14(21)22)23-10-2-4-11(5-3-10)24-13-12(16)6-9(7-20-13)15(17,18)19;/h2-8H,1H3,(H,21,22);/q;+1/p-1",sodium 2-[4-[3-chloro-5-(trifluoromethyl)pyridin-2-yl]oxyphenoxy]propanoate,3053343,CC(C(=O)[O-])OC1=CC=C(C=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl.[Na+],C15H10ClF3NNaO4,,https://pubchem.ncbi.nlm.nih.gov/compound/3053343,InChIKey=DUZVBQWEFKXWJM-UHFFFAOYSA-M
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DVBJBNKEBPCGSY-UHFFFAOYSA-M,hexadecylpyridinium,,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,140-72-7,"InChI=1S/C21H38N.BrH/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-19-22-20-17-15-18-21-22;/h15,17-18,20-21H,2-14,16,19H2,1H3;1H/q+1;/p-1",1-hexadecylpyridin-1-ium bromide,8816,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Br-],C21H38BrN,,https://pubchem.ncbi.nlm.nih.gov/compound/8816,InChIKey=DVBJBNKEBPCGSY-UHFFFAOYSA-M
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DVKJHBMWWAPEIU-UHFFFAOYSA-N,"2,4-tolueendi-isocyanaat ",24TolDiCN,"2,4-tolueendi-isocyanaat|2,4-tolueendiisocyanaat",,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,geen LUC beschikbaarVLAREM II bijlage 4.4.2,https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/lucht,86-91-9|59539-76-3|26006-20-2|584-84-9|26471-62-5|1321-38-6,"InChI=1S/C9H6N2O2/c1-7-2-3-8(10-5-12)4-9(7)11-6-13/h2-4H,1H3","2,4-Diisocyanato-1-methylbenzene",11443,CC1=C(C=C(C=C1)N=C=O)N=C=O,C9H6N2O2,,https://pubchem.ncbi.nlm.nih.gov/compound/11443,InChIKey=DVKJHBMWWAPEIU-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DVOODWOZJVJKQR-UHFFFAOYSA-N,oxadiargyl,oxdagl,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,39807-15-3,"InChI=1S/C15H14Cl2N2O3/c1-5-6-21-12-8-11(9(16)7-10(12)17)19-14(20)22-13(18-19)15(2,3)4/h1,7-8H,6H2,2-4H3","5-tert-butyl-3-(2,4-dichloro-5-prop-2-ynoxyphenyl)-1,3,4-oxadiazol-2-one",94498,CC(C)(C)C1=NN(C(=O)O1)C2=CC(=C(C=C2Cl)Cl)OCC#C,C15H14Cl2N2O3,,https://pubchem.ncbi.nlm.nih.gov/compound/94498,InChIKey=DVOODWOZJVJKQR-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DVWSXZIHSUZZKJ-YSTUJMKBSA-N,"cis-9,12,15-octadecatrieenzuur methylester",cC18aTzrC1yE,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,301-00-8,"InChI=1S/C19H32O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h4-5,7-8,10-11H,3,6,9,12-18H2,1-2H3/b5-4-,8-7-,11-10-","methyl (9Z,12Z,15Z)-octadeca-9,12,15-trienoate",5319706,CCC=CCC=CCC=CCCCCCCCC(=O)OC,C19H32O2,,https://pubchem.ncbi.nlm.nih.gov/compound/5319706,InChIKey=DVWSXZIHSUZZKJ-YSTUJMKBSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DWAQJAXMDSEUJJ-UHFFFAOYSA-L,natriumwaterstofsulfiet,NaHSO3,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,89830-27-3|69098-86-8|91829-63-9|7631-90-5|57414-01-4,"InChI=1S/Na.H2O3S/c;1-4(2)3/h;(H2,1,2,3)/q+1;/p-2",SODIUM SULFITE,6398973,[O-]S(=O)[O-].[Na+],NaO3S-,,https://pubchem.ncbi.nlm.nih.gov/compound/6398973,InChIKey=DWAQJAXMDSEUJJ-UHFFFAOYSA-L
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DWFZBUWUXWZWKD-UHFFFAOYSA-N,pyridaben,pyrdbn,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,96489-71-3,"InChI=1S/C19H25ClN2OS/c1-18(2,3)14-9-7-13(8-10-14)12-24-15-11-21-22(19(4,5)6)17(23)16(15)20/h7-11H,12H2,1-6H3",2-tert-butyl-5-[(4-tert-butylphenyl)methylsulfanyl]-4-chloropyridazin-3-one,91754,CC(C)(C)C1=CC=C(C=C1)CSC2=C(C(=O)N(N=C2)C(C)(C)C)Cl,C19H25ClN2OS,,https://pubchem.ncbi.nlm.nih.gov/compound/91754,InChIKey=DWFZBUWUXWZWKD-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DWRKFAJEBUWTQM-UHFFFAOYSA-N,etaconazool,etcnzl,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,60207-93-4|71245-23-3,"InChI=1S/C14H15Cl2N3O2/c1-2-11-6-20-14(21-11,7-19-9-17-8-18-19)12-4-3-10(15)5-13(12)16/h3-5,8-9,11H,2,6-7H2,1H3","1-[[2-(2,4-dichlorophenyl)-4-ethyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole",91673,CCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,C14H15Cl2N3O2,,https://pubchem.ncbi.nlm.nih.gov/compound/91673,InChIKey=DWRKFAJEBUWTQM-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DWZSTEUTHNUVQD-UHFFFAOYSA-N,terbufos-sulfon,terbfsfn,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,56070-16-7,"InChI=1S/C9H21O4PS3/c1-6-12-14(15,13-7-2)16-8-17(10,11)9(3,4)5/h6-8H2,1-5H3",tert-butylsulfonylmethylsulfanyl-diethoxy-sulfanylidenephosphorane,41718,CCOP(=S)(OCC)SCS(=O)(=O)C(C)(C)C,C9H21O4PS3,,https://pubchem.ncbi.nlm.nih.gov/compound/41718,InChIKey=DWZSTEUTHNUVQD-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DXBHBZVCASKNBY-UHFFFAOYSA-N,benzo(a)anthraceen,BaA,benz(a)anthraceen|benzo(a)antra-ceen|benzo(a)antraceen,,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_56-55-3,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,LUC/VI/001VLAR II (D2) 'benzo(a)antraceen',https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/lucht|https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/water,56-55-3,InChI=1S/C18H12/c1-2-7-15-12-18-16(11-14(15)6-1)10-9-13-5-3-4-8-17(13)18/h1-12H,Benzo[a]anthracene,5954,C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,C18H12,420|1422,https://pubchem.ncbi.nlm.nih.gov/compound/5954,InChIKey=DXBHBZVCASKNBY-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DXJURUJRANOYMX-UHFFFAOYSA-L,trifluormethaansulfonzuur,TFlC1asfzr,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,1493-13-6|2794-60-7,"InChI=1S/2CHF3O3S.Ba/c2*2-1(3,4)8(5,6)7;/h2*(H,5,6,7);/q;;+2/p-2",barium(+2) cation; trifluoromethanesulfonate,76040,C(F)(F)(F)S(=O)(=O)[O-].C(F)(F)(F)S(=O)(=O)[O-].[Ba+2],C2BaF6O6S2,,https://pubchem.ncbi.nlm.nih.gov/compound/76040,InChIKey=DXJURUJRANOYMX-UHFFFAOYSA-L
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DXYYSGDWQCSKKO-UHFFFAOYSA-N,methylbenzothiazole,2C1ybztazl,2-methylbenzothiazool,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,120-75-2,"InChI=1S/C8H7NS/c1-6-9-7-4-2-3-5-8(7)10-6/h2-5H,1H3","2-methyl-1,3-benzothiazole",8446,CC1=NC2=CC=CC=C2S1,C8H7NS,,https://pubchem.ncbi.nlm.nih.gov/compound/8446,InChIKey=DXYYSGDWQCSKKO-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DYDNPESBYVVLBO-UHFFFAOYSA-N,n-fenylformamide,NFYfAd,N-fenylformamide,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,103-70-8,"InChI=1S/C7H7NO/c9-6-8-7-4-2-1-3-5-7/h1-6H,(H,8,9)",N-Phenylformamide,7671,C1=CC=C(C=C1)NC=O,C7H7NO,,https://pubchem.ncbi.nlm.nih.gov/compound/7671,InChIKey=DYDNPESBYVVLBO-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DYQBMRZOOXYHIM-NCKOGSTASA-N,tetracycline hydrochloride,T4cycnHCl,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,64-75-5,"InChI=1S/C22H24N2O8.ClH/c1-21(31)8-5-4-6-11(25)12(8)16(26)13-9(21)7-10-15(24(2)3)17(27)14(20(23)30)19(29)22(10,32)18(13)28;/h4-6,9-10,15,25-26,30-32H,7,23H2,1-3H3;1H/b20-14-;/t9-,10-,15-,21+,22-;/m0./s1","(2Z,4S,4aS,5aS,6S,12aS)-2-(amino-hydroxymethylidene)-4-dimethylamino-6,10,11,12a-tetrahydroxy-6-methyl-4,4a,5,5a-tetrahydrotetracene-1,3,12-trione hydrochloride",5282243,CC1(C2CC3C(C(=O)C(=C(N)O)C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O.Cl,C22H25ClN2O8,,https://pubchem.ncbi.nlm.nih.gov/compound/5282243,InChIKey=DYQBMRZOOXYHIM-NCKOGSTASA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DYSXLQBUUOPLBB-UHFFFAOYSA-N,"2,3-dinitrotolueen",23DNO2Tol,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,602-01-7,"InChI=1S/C7H6N2O4/c1-5-3-2-4-6(8(10)11)7(5)9(12)13/h2-4H,1H3","1-Methyl-2,3-dinitrobenzene",11761,CC1=C(C(=CC=C1)[N+](=O)[O-])[N+](=O)[O-],C7H6N2O4,,https://pubchem.ncbi.nlm.nih.gov/compound/11761,InChIKey=DYSXLQBUUOPLBB-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DZBUGLKDJFMEHC-UHFFFAOYSA-N,acridine,acdne,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,260-94-6,InChI=1S/C13H9N/c1-3-7-12-10(5-1)9-11-6-2-4-8-13(11)14-12/h1-9H,Acridine,9215,C1=CC=C2C(=C1)C=C3C=CC=CC3=N2,C13H9N,,https://pubchem.ncbi.nlm.nih.gov/compound/9215,InChIKey=DZBUGLKDJFMEHC-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DZJTZGHZAWTWGA-UHFFFAOYSA-N,"3,5-dimethylheptaan",35DC1yC5a,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,926-82-9,"InChI=1S/C9H20/c1-5-8(3)7-9(4)6-2/h8-9H,5-7H2,1-4H3","3,5-DIMETHYLHEPTANE",13558,CCC(C)CC(C)CC,C9H20,,https://pubchem.ncbi.nlm.nih.gov/compound/13558,InChIKey=DZJTZGHZAWTWGA-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DZKXJUASMGQEMA-UHFFFAOYSA-N,"tetradecaanzuur, tetradecylester",C14azrC14yEs,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,3234-85-3,"InChI=1S/C28H56O2/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-30-28(29)26-24-22-20-18-16-14-12-10-8-6-4-2/h3-27H2,1-2H3",Tetradecyl tetradecanoate,18605,CCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC,C28H56O2,,https://pubchem.ncbi.nlm.nih.gov/compound/18605,InChIKey=DZKXJUASMGQEMA-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/DZUPKTNAUCDVTL-UHFFFAOYSA-N,isofenfos-oxon,iffOon,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,31120-85-1,"InChI=1S/C15H24NO5P/c1-6-19-22(18,16-11(2)3)21-14-10-8-7-9-13(14)15(17)20-12(4)5/h7-12H,6H2,1-5H3,(H,16,18)",propan-2-yl 2-[ethoxy-(propan-2-ylamino)phosphoryl]oxybenzoate,35736,CCOP(=O)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,C15H24NO5P,,https://pubchem.ncbi.nlm.nih.gov/compound/35736,InChIKey=DZUPKTNAUCDVTL-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/FAEKWTJYAYMJKF-QHCPKHFHSA-N,repaglinide,repgnde,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,135062-02-1,"InChI=1S/C27H36N2O4/c1-4-33-25-17-20(12-13-22(25)27(31)32)18-26(30)28-23(16-19(2)3)21-10-6-7-11-24(21)29-14-8-5-9-15-29/h6-7,10-13,17,19,23H,4-5,8-9,14-16,18H2,1-3H3,(H,28,30)(H,31,32)/t23-/m0/s1",2-ethoxy-4-[2-[[(1S)-3-methyl-1-(2-piperidin-1-ylphenyl)butyl]amino]-2-oxoethyl]benzoic acid,65981,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,C27H36N2O4,,https://pubchem.ncbi.nlm.nih.gov/compound/65981,InChIKey=FAEKWTJYAYMJKF-QHCPKHFHSA-N
